	FPP	English	Sentiment
10983	φιλυδρηλος	loving moisture	NULL
10984	φῐλυρῐνος	of the lime	NULL
10985	φλαυρ	petty, paltry, trivial	NULL
10986	φλαυρουργος	working badly	NULL
10987	φλεγματωδη	inflammatory	NULL
10988	φλεγῠρος	burning	NULL
10989	φλιασιος	Phliasian	NULL
10990	φλιασιος	Phlius	NULL
10991	φλογεω	burning, flaming	NULL
10992	φλογερος	flaming, fiery-red	NULL
10993	φλογιστος	burnt up	NULL
10994	φλογοεις		NULL
10995	φλογωπος	fiery-looking, flaming	NULL
10996	φλοινος	of	NULL
10997	φλυᾱρωδης	fooling	NULL
10998	φοβερ	fearful	NULL
10999	φοβητεος	one must fear	NULL
11000	φοβητικος	liable to fear, fearful, timid	NULL
11001	φοβητος	to be feared	NULL
11002	φοιβαστικος	prophetic	NULL
11003	φοιβηιος	of Phoebus, sacred to him	NULL
11004	φοιβοληπτος	possessed by Phoebus	NULL
11005	φοιβ	bright, radiant	NULL
11006	φοινηεις	blood-red	NULL
11007	φοινῑκανθεμος	with purple flowers	NULL
11008	φοινικου	purple-red, purple	NULL
11009	φοινικηιω	of the date-palm	NULL
11010	φοινικικω	Phoenician	NULL
11011	φοινῑκοβαπτος	purple-dyed	NULL
11012	φοινῑκοδακτῠλος	crimson-fingered	NULL
11013	φοινῑκοεις	dark-red, purple	NULL
11014	φοινῑκοκροκος	of purple woof	NULL
11015	φοινῑκολοφος	purple	NULL
11016	φοινικοπαρηος	red-cheeked	NULL
11017	φοινῑκοπτερος	red-feathered	NULL
11018	φοινῑκοσκελης	red-legged	NULL
11019	φοινικοστολος	sent by Phoenicians	NULL
11020	φοινικοφαη	ruddy-glancing	NULL
11021	φοινιω	of	NULL
11022	φοινος	blood-red	NULL
11023	φοιτᾰλεος	roaming wildly about	NULL
11024	φονικος	inclined to slay, murderous, bloody, sanguinary	NULL
11025	φονιω	of blood, bloody	NULL
11026	φονολιβη	blood-dripping, blood-reeking	NULL
11027	φονορυτω	blood-reeking	NULL
11028	φοξος	pointed	NULL
11029	φορητος	borne, carried	NULL
11030	φορῐμος	bearing, fruitful	NULL
11031	φορολογος	levying tribute	NULL
11032	φορω	bringing on one's way, forwarding	NULL
11033	φορτηγικος	of	NULL
11034	φορτηγος	one who carries burdens, a carrier, trafficker, merchant	NULL
11035	φορτικω	of the nature of a burden	NULL
11036	φρᾰδη	understanding, wise, shrewd	NULL
11037	φρᾰδμων		NULL
11038	φρατορικος		NULL
11039	φρητριος	of	NULL
11040	φρενηρη	master of his mind, sound of mind	NULL
11041	φρενοβλᾰβης	damaged in the understanding, deranged	NULL
11042	φρενογηθης	heart-gladdening	NULL
11043	φρενοδᾱλης	ruining the mind	NULL
11044	φρενοκλοπος	stealing the understanding, deceiving	NULL
11045	φρενομᾰνης	distracting the mind, maddening	NULL
11046	φρενοπληγης	striking the mind	NULL
11047	φρενοπληκτος	stricken in mind, frenzy-stricken	NULL
11048	φρενοτεκτων	building with the mind, ingenious	NULL
11049	φρενωλης	distraught in mind, frenzied	NULL
11050	φρῑκᾰλεος	shivering with cold: horrid	NULL
11051	φρικτος	to be shuddered at, horrible	NULL
11052	φρικωδη	that causes shuddering, horrible	NULL
11053	φροιμιαστεος		NULL
11054	φρονητεος	one must think	NULL
11055	φρονιμε	in one's right mind, in one's senses	NULL
11056	φροντιστεος	one must take heed	NULL
11057	φροντιστικος	thoughtful	NULL
11058	φρουδ	gone away, clean gone	NULL
11059	φρουρητος	watched, guarded	NULL
11060	φρουροδομος	watching the house	NULL
11061	φρυαγμοσεμνᾰκος	wanton and haughty	NULL
11062	φρυγιε	Phrygian, of, from Phrygia	NULL
11063	φρῡκτος	roasted	NULL
11064	φρυνιχειος	of	NULL
11065	φῠγᾰδικος	of	NULL
11066	φῠγοδεμνιος	shunning the marriage-bed	NULL
11067	φῠγομᾰχος	shunning battle	NULL
11068	φῠγοξενος	shunning strangers, inhospitable	NULL
11069	φῠγοπονος	shunning work	NULL
11070	φῠγοπτολεμος	shunning war, cowardly	NULL
11071	φυζᾰλεος	flying, runaway, shy	NULL
11072	φῡκῐοεις	full of sea-weed, weedy	NULL
11073	φυκτος	to be shunned	NULL
11074	φῠλᾰκικος	fitted for watching	NULL
11075	φῠλᾰκτεος	to be watched	NULL
11076	φῠλᾰκτικος	preservative	NULL
11077	φῡλετικος	of	NULL
11078	φυλλινω	of	NULL
11079	φυλλοβολος	shedding leaves	NULL
11080	φυλλοκομος	thick-leaved	NULL
11081	φυλλορροος	leaf-shedding.	NULL
11082	φυλλοστρωτος	strewed	NULL
11083	φυλλοφορος	bearing leaves	NULL
11084	φυλλοχοω	shedding the leaves.	NULL
11085	φυξῐμος	offering a chance of escape	NULL
11086	φῠσιγνωμων		NULL
11087	φυσιζους	life-producing	NULL
11088	φυσικω	natural, native	NULL
11089	φῠσιογνωμων	judging of	NULL
11090	φῠταλμιος	producing, nourishing, fostering	NULL
11091	φῠτευτος	planted, produced	NULL
11092	φυτικω	of	NULL
11093	φῠτοεργος		NULL
11094	φῠτοσκᾰφος	digging round plants	NULL
11095	φῠτοσπορος	planting	NULL
11096	φυθ	shaped by nature, without art	NULL
11097	φῠτουργος	working at plants;	NULL
11098	φῠτωνῠμος	named from a plant	NULL
11099	φωκικω	Phocian	NULL
11100	φωνασκικος	of	NULL
11101	φωνηεν	uttering a voice	NULL
11102	φωνητος	to be spoken	NULL
11103	φωριδιος	stolen	NULL
11104	φωριος	stolen	NULL
11105	φωσφορ	bringing	NULL
11106	φωτᾰγωγος	guiding with a light	NULL
11107	φωτεινος	shining, bright	NULL
11108	χαω	genuine, true, good	NULL
11109	χαιτηεις	with long flowing hair	NULL
11110	χαλαζεπης	hurling abuse as thick as hail	NULL
11111	χαλαζηεις	like hail	NULL
11112	χᾱλαργος		NULL
11113	χαλαρω	slack, loose	NULL
11114	χαλαστραιω	of	NULL
11115	χαλεπ	hard to bear, painful, sore, grievous	NULL
11116	χᾰλικρητος	unmixed	NULL
11117	χᾰλῑνᾰγωγος	guiding as with a bridle.	NULL
11118	χαλκαρμᾰτος	with brasen chariot	NULL
11119	χαλκεγχης	with brasen lance	NULL
11120	χαλκηιω	of copper	NULL
11121	χαλκελατω		NULL
11122	χαλκεμβολος	with bronze beak	NULL
11123	χαλκεντης	brass-armed	NULL
11124	χαλκεοκαρδιος	with heart of brass	NULL
11125	χαλκεοπεζος	brass-footed	NULL
11126	χαλκεοπλος	with arms of brass	NULL
11127	χαλκε	of copper	NULL
11128	χαλκεοτευχης	armed in brass	NULL
11129	χαλκεοφωνω	with voice of brass	NULL
11130	χαλκευτικος	of	NULL
11131	χαλκευτος	wrought of metal, wrought	NULL
11132	χαλκηλαθ	of beaten brass	NULL
11133	χαλκηρε	fitted with brass, tipped with brass	NULL
11134	χαλκιδικω	of	NULL
11135	χαλκιοικω	dwelling in a brasen house	NULL
11136	χαλκοαρης	brass-armed	NULL
11137	χαλκοβᾰρης	heavy	NULL
11138	χαλκοβατες	standing on brass, with brasen base	NULL
11139	χαλκογενυς	with teeth of brass	NULL
11140	χαλκοδαιδᾰλος	working in brass	NULL
11141	χαλκοδᾰμας	subduing	NULL
11142	χαλκοδετ	brass-bound	NULL
11143	χαλκοκροτος	sounding with brass	NULL
11144	χαλκονωτος	brass-backed	NULL
11145	χαλκοπᾰγης	made of brass	NULL
11146	χαλκοπᾰραος	with cheeks	NULL
11147	χαλκοπεδος	with floor of brass	NULL
11148	χαλκοπλευρος	with sides of brass	NULL
11149	χαλκοπληθη	armed all in brass	NULL
11150	χαλκοπληκτος	smiting with brasen edge	NULL
11151	χαλκοπυλω	with gates of bronze	NULL
11152	χαλκοστεφᾰνος	brass-crowned	NULL
11153	χαλκοστομος	with brasen mouth	NULL
11154	χαλκοτευκτος	made of brass	NULL
11155	χαλκοτοξος	armed with brasen bow	NULL
11156	χαλκοτορος	wrought of brass	NULL
11157	χαλκοτυπος	struck with brass, inflicted with brasen arms	NULL
11158	χαλκουργικος	of	NULL
11159	χαλκουργος	a coppersmith	NULL
11160	χαλκους	a copper coin	NULL
11161	χαλκοφαλᾰρος	adorned with brass	NULL
11162	χαλκοχῠτος	cast in bronze	NULL
11163	χᾰλυβδικος	Chalybian	NULL
11164	χᾰμαιγενης	earth-born	NULL
11165	χᾰμαιζηλος	seeking the ground, low-growing, dwarf	NULL
11166	χᾰμαιλεχης		NULL
11167	χαμαιπετη	falling to the ground	NULL
11168	χᾰμερπης	creeping on the ground, grovelling	NULL
11169	χᾰμηλος	on the ground, creeping	NULL
11170	χαναναιος	a Canaanite	NULL
11171	χαρακτω	notched, toothed	NULL
11172	χαριεν	graceful, beautiful, lovely	NULL
11173	χᾰρῐεργος	elegantly working, artistic	NULL
11174	χαριστεος	one must gratify	NULL
11175	χᾰριστηριος	of	NULL
11176	χᾰρῐτοβλεφᾰρος	with eyelids	NULL
11177	χαρμοσυνος	joyful, glad	NULL
11178	χαροπ	glad-eyed, bright-eyed	NULL
11179	χαρτος	that is matter of delight, causing delight, welcome	NULL
11180	χαυλῐοδους	with outstanding teeth	NULL
11181	χαυνοπρωκτ	wide-breeched	NULL
11182	χαυνος	gaping	NULL
11183	χειμαρρε	winter-flowing, swollen by rain and melted snow	NULL
11184	χειμαρρωδες	like a torrent	NULL
11185	χειμερινω	of	NULL
11186	χειμερι	wintry, stormy	NULL
11187	χειριδωτος	having sleeves, sleeved	NULL
11188	χειριος	in the hands, in the power	NULL
11189	χειροδαικτος	slain by hand	NULL
11190	χειροδεικτος		NULL
11191	χειροηθη	accustomed to the hand, manageable;	NULL
11192	χειροπληθη	filling the hand, as large as can be held in the hand	NULL
11193	χειροποιητω	made by hand, artificial	NULL
11194	χειροτερος		NULL
11195	χειροτεχνικος	of	NULL
11196	χειροτονητ	elected by show of hands	NULL
11197	χειροτονω	stretching out the hands	NULL
11198	χειρουργικος	of	NULL
11199	χειρουργος	doing by hand	NULL
11200	διαχειρος	the hand	NULL
11201	χειρω	worse, meaner, inferior	NULL
11202	χελῑδονειος		NULL
11203	χελῑδονιος	of the swallow, like the swallow	NULL
11204	χειροτερος	meaner, inferior	NULL
11205	χερῐφῡρης	mixed	NULL
11206	χερνητικος	of	NULL
11207	χερομυση	defiling the hand	NULL
11208	χεροπληκτος	stricken by the hand	NULL
11209	χερσαι	on	NULL
11210	χερσονησιος	of	NULL
11211	χερσονησοειδες	like a peninsula, peninsular	NULL
11212	χηλαργος	with fleet hoofs	NULL
11213	χηλευτος	netted, plaited	NULL
11214	χηνεος	of	NULL
11215	χηρος	bereft of a husband, a widow	NULL
11216	χηρειος	widowed	NULL
11217	χθαμαλω	near the ground, on the ground, flat	NULL
11218	χθεσῐνος		NULL
11219	χθιζῐνος		NULL
11220	χθιζω	of yesterday	NULL
11221	χθονι	in, under	NULL
11222	χθονοστιβη	treading the earth	NULL
11223	χθονοτρεφες	bred from earth	NULL
11224	ERROR: Nothing found with those parameters	a thousand	NULL
11225	χῑλιοναυς	of a thousand ships	NULL
11226	χιλι		NULL
11227	χιλιοστω	the thousandth	NULL
11228	χῑλιοταλαντος	weighing	NULL
11229	χιλωνειος	of	NULL
11230	χῐμαιροφονος	goat-slaying	NULL
11231	χῑογενης	of Chian growth	NULL
11232	χῐονεος	snowy, snow-white	NULL
11233	χῐονοβλητος	snow-beaten	NULL
11234	χῐονοθρεμμων	fostering snow, snow-clad	NULL
11235	χῐονοκτῠπος	snow-beaten	NULL
11236	χῐονοτροφος		NULL
11237	χιονωδη	like snow, snowy	NULL
11238	χιω	Chian, of	NULL
11239	χλᾰμῠδοειδης	like a	NULL
11240	χλᾰνῐδοποιος	making	NULL
11241	χλᾱρος	exultant	NULL
11242	χλῐερος	warm, lukewarm	NULL
11243	χλῐδᾰνος	luxurious, delicate, voluptuous	NULL
11244	χλοαυγης	with a greenish lustre	NULL
11245	χλοερω		NULL
11246	χλοεροτροφος	producing green grass	NULL
11247	χλοηρος		NULL
11248	χλοηφορος	bearing green grass	NULL
11249	χλωροκομω	green-leaved	NULL
11250	χλωρω	greenish-yellow	NULL
11251	χοηρες	fitted for the Pitcher-feast	NULL
11252	χοηφορος	offering	NULL
11253	χοικος	of earth	NULL
11254	χοιραδωδη	full of	NULL
11255	χοιρε	of a swine	NULL
11256	χοιρῐνος	of hog's skin	NULL
11257	χοιροκτονος	by the sacrifice of swine	NULL
11258	χολιος	raging, angry	NULL
11259	χολωδη	like bile	NULL
11260	χολωτος	angry, wrathful	NULL
11261	χονδρος	granular, coarse	NULL
11262	χορευτεος	one must dance	NULL
11263	χορευτικος	of	NULL
11264	χορηγικος	of	NULL
11265	χορικος	of	NULL
11266	χοροδῐδασκᾰλικος	of	NULL
11267	χοροηθης	accustomed to the choral dance	NULL
11268	χοροιθᾰλης	flourishing in the dance	NULL
11269	χοροιτυπε	beating the ground in the dance, dancing	NULL
11270	χοροιτυπε	played to the choral dance	NULL
11271	χοροποι	instituting	NULL
11272	χρειω	needing, being in want of	NULL
11273	χρημᾰτικος	of	NULL
11274	χρηματιστεος	one must make money	NULL
11275	χρημᾰτιστικος	of	NULL
11276	χρημᾰτοποιος	money-making	NULL
11277	χρησιμ	useful, serviceable, good for use, good, apt	NULL
11278	χρησμολογω	uttering oracles, divining	NULL
11279	χρησμοποιος	making oracles in verse	NULL
11280	χρησμωδικος	oracular	NULL
11281	χρησμωδος	chanting oracles	NULL
11282	χρηστεος	one must use	NULL
11283	χρηστηριε	of	NULL
11284	χρηστικος	knowing how to use, understanding the use of a	NULL
11285	χρηστοηθη	well-disposed	NULL
11286	χρηστολογος	speaking plausibly.	NULL
11287	χρησθ	useful, good of its kind, serviceable	NULL
11288	χρηστοφῐλος	possessed of good friends	NULL
11289	χρῑστος	to be rubbed on	NULL
11290	χρονικος	of	NULL
11291	χρονι	after a long time, late	NULL
11292	χρονιστεος	one must spend time	NULL
11293	χρονογραφος	recording times and events	NULL
11294	χρυσανθες	with golden flower	NULL
11295	χρυσανταυγη	reflecting golden light	NULL
11296	χρυσαορω	with sword of gold	NULL
11297	χρῡσαρμᾰτος	with	NULL
11298	χρυσαυγες	gold-gleaming	NULL
11299	χρῡσελεφαντηλεκτρος	of gold, ivory	NULL
