id	text	bare_text	sequence_num	morph_code	base_form	bare_base_form	definition
2892	τρίπλευρο	τριπλευρο	2892	a-s---nvp	τρίπλευρος	τριπλευρος	three-sided.
2893	τρίπλευρες	τριπλευρες	2893	a-p---mvp	τρίπλευρος	τριπλευρος	three-sided.
2894	τρίπλευρα	τριπλευρα	2894	a-p---fvp	τρίπλευρος	τριπλευρος	three-sided.
2895	masculine	masculine	2895	n-s------	ὅστις	οστις	any one who, anything which
2896	masculine	masculine	2896	n-d------	ὅστις	οστις	any one who, anything which
2897	masculine	masculine	2897	n-p------	ὅστις	οστις	any one who, anything which
2898	ὅστῐς	οστις	2898	n-s----n-	ὅστις	οστις	any one who, anything which
2899	ὥτῐνε	ωτινε	2899	n-d----n-	ὅστις	οστις	any one who, anything which
2900	οἵτῐνες	οιτινες	2900	n-p----n-	ὅστις	οστις	any one who, anything which
2901	οὗτῐνος	ουτινος	2901	n-s----g-	ὅστις	οστις	any one who, anything which
2902	οἷντῐνοιν	οιντινοιν	2902	n-d----g-	ὅστις	οστις	any one who, anything which
2903	ὧντῐνων	ωντινων	2903	n-p----g-	ὅστις	οστις	any one who, anything which
2904	ᾧτῐνῐ	ωτινι	2904	n-s----d-	ὅστις	οστις	any one who, anything which
2905	οἷντῐνοιν	οιντινοιν	2905	n-d----d-	ὅστις	οστις	any one who, anything which
2906	οἷστῐσῐ	οιστισι	2906	n-p----d-	ὅστις	οστις	any one who, anything which
2907	ὅντῐνᾰ	οντινα	2907	n-s----a-	ὅστις	οστις	any one who, anything which
2908	ὥτῐνε	ωτινε	2908	n-d----a-	ὅστις	οστις	any one who, anything which
2909	οὕστῐνᾰς	ουστινας	2909	n-p----a-	ὅστις	οστις	any one who, anything which
2910	ὅττεο	οττεο	2910	n-s----g-	ὅστις	οστις	any one who, anything which
2911	ὅτων	οτων	2911	n-p----g-	ὅστις	οστις	any one who, anything which
2912	ὅτεῳ	οτεω	2912	n-s----d-	ὅστις	οστις	any one who, anything which
2913	ὁτέοισῐ	οτεοισι	2913	n-p----d-	ὅστις	οστις	any one who, anything which
2914	ὅτῐνᾰς	οτινας	2914	n-p----a-	ὅστις	οστις	any one who, anything which
2915	ᾰ̓μβλέος	αμβλεος	2915	a-s---mgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2916	ᾰ̓μβλείᾱς	αμβλειας	2916	a-s---fgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2917	ᾰ̓μβλέος	αμβλεος	2917	a-s---ngp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2918	ᾰ̓μβλέοιν	αμβλεοιν	2918	a-d---mgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2919	ᾰ̓μβλείαιν	αμβλειαιν	2919	a-d---fgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2920	ᾰ̓μβλέοιν	αμβλεοιν	2920	a-d---ngp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2921	ᾰ̓μβλέων	αμβλεων	2921	a-p---mgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2922	ᾰ̓μβλειῶν	αμβλειων	2922	a-p---fgp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2923	ᾰ̓μβλέων	αμβλεων	2923	a-p---ngp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2924	ᾰ̓μβλεῖ	αμβλει	2924	a-s---mdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2925	ᾰ̓μβλείᾳ	αμβλεια	2925	a-s---fdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2926	ᾰ̓μβλεῖ	αμβλει	2926	a-s---ndp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2927	ᾰ̓μβλέοιν	αμβλεοιν	2927	a-d---mdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2928	ᾰ̓μβλείαιν	αμβλειαιν	2928	a-d---fdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2929	ᾰ̓μβλέοιν	αμβλεοιν	2929	a-d---ndp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2930	ᾰ̓μβλέσῐ	αμβλεσι	2930	a-p---mdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2931	ᾰ̓μβλείαις	αμβλειαις	2931	a-p---fdp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2932	ᾰ̓μβλέσῐ	αμβλεσι	2932	a-p---ndp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2933	ᾰ̓μβλῠ́ν	αμβλυν	2933	a-s---map	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2934	ᾰ̓μβλεῖᾰν	αμβλειαν	2934	a-s---fap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2935	ᾰ̓μβλῠ́	αμβλυ	2935	a-s---nap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2936	ᾰ̓μβλέε	αμβλεε	2936	a-d---map	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2937	ᾰ̓μβλείᾱ	αμβλεια	2937	a-d---fap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2938	ᾰ̓μβλέε	αμβλεε	2938	a-d---nap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2939	ᾰ̓μβλεῖς	αμβλεις	2939	a-p---map	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2940	ᾰ̓μβλείᾱς	αμβλειας	2940	a-p---fap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2941	ᾰ̓μβλέᾰ	αμβλεα	2941	a-p---nap	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2942	ᾰ̓μβλῠ́	αμβλυ	2942	a-s---mvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2943	ᾰ̓μβλεῖᾰ	αμβλεια	2943	a-s---fvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2944	ᾰ̓μβλῠ́	αμβλυ	2944	a-s---nvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2945	ᾰ̓μβλέε	αμβλεε	2945	a-d---mvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2946	ᾰ̓μβλείᾱ	αμβλεια	2946	a-d---fvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2947	ᾰ̓μβλέε	αμβλεε	2947	a-d---nvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2948	ᾰ̓μβλεῖς	αμβλεις	2948	a-p---mvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2949	ᾰ̓μβλεῖαι	αμβλειαι	2949	a-p---fvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2950	ᾰ̓μβλέᾰ	αμβλεα	2950	a-p---nvp	ἀμβλύς	αμβλυς	blunt, dulled, with the edge taken off
2951	ὁ δαιτρός	ο δαιτρος	2951	n-s----n-	δαιτρός	δαιτρος	one that carves
2952	τὼ δαιτρώ	τω δαιτρω	2952	n-d----n-	δαιτρός	δαιτρος	one that carves
2953	οἱ δαιτροί	οι δαιτροι	2953	n-p----n-	δαιτρός	δαιτρος	one that carves
2954	τοῦ δαιτροῦ	του δαιτρου	2954	n-s----g-	δαιτρός	δαιτρος	one that carves
2955	τοῖν δαιτροῖν	τοιν δαιτροιν	2955	n-d----g-	δαιτρός	δαιτρος	one that carves
2956	τῶν δαιτρῶν	των δαιτρων	2956	n-p----g-	δαιτρός	δαιτρος	one that carves
2957	τῷ δαιτρῷ	τω δαιτρω	2957	n-s----d-	δαιτρός	δαιτρος	one that carves
2958	τοῖν δαιτροῖν	τοιν δαιτροιν	2958	n-d----d-	δαιτρός	δαιτρος	one that carves
2959	τοῖς δαιτροῖς	τοις δαιτροις	2959	n-p----d-	δαιτρός	δαιτρος	one that carves
2960	τὸν δαιτρόν	τον δαιτρον	2960	n-s----a-	δαιτρός	δαιτρος	one that carves
2961	τὼ δαιτρώ	τω δαιτρω	2961	n-d----a-	δαιτρός	δαιτρος	one that carves
2962	τοὺς δαιτρούς	τους δαιτρους	2962	n-p----a-	δαιτρός	δαιτρος	one that carves
2963	δαιτρέ	δαιτρε	2963	n-s----v-	δαιτρός	δαιτρος	one that carves
2964	δαιτρώ	δαιτρω	2964	n-d----v-	δαιτρός	δαιτρος	one that carves
2965	δαιτροί	δαιτροι	2965	n-p----v-	δαιτρός	δαιτρος	one that carves
2966	ᾰ̓μφῐβῐ́ου	αμφιβιου	2966	a-s---mfgp	ἀμφίβιος	αμφιβιος	living a double life
2967	ᾰ̓μφῐβῐ́ου	αμφιβιου	2967	a-s---ngp	ἀμφίβιος	αμφιβιος	living a double life
2968	ᾰ̓μφῐβῐ́οιν	αμφιβιοιν	2968	a-d---mfgp	ἀμφίβιος	αμφιβιος	living a double life
2969	ᾰ̓μφῐβῐ́οιν	αμφιβιοιν	2969	a-d---ngp	ἀμφίβιος	αμφιβιος	living a double life
2970	ᾰ̓μφῐβῐ́ων	αμφιβιων	2970	a-p---mfgp	ἀμφίβιος	αμφιβιος	living a double life
2971	ᾰ̓μφῐβῐ́ων	αμφιβιων	2971	a-p---ngp	ἀμφίβιος	αμφιβιος	living a double life
2972	ᾰ̓μφῐβῐ́ῳ	αμφιβιω	2972	a-s---mfdp	ἀμφίβιος	αμφιβιος	living a double life
2973	ᾰ̓μφῐβῐ́ῳ	αμφιβιω	2973	a-s---ndp	ἀμφίβιος	αμφιβιος	living a double life
2974	ᾰ̓μφῐβῐ́οιν	αμφιβιοιν	2974	a-d---mfdp	ἀμφίβιος	αμφιβιος	living a double life
2975	ᾰ̓μφῐβῐ́οιν	αμφιβιοιν	2975	a-d---ndp	ἀμφίβιος	αμφιβιος	living a double life
2976	ᾰ̓μφῐβῐ́οις	αμφιβιοις	2976	a-p---mfdp	ἀμφίβιος	αμφιβιος	living a double life
2977	ᾰ̓μφῐβῐ́οις	αμφιβιοις	2977	a-p---ndp	ἀμφίβιος	αμφιβιος	living a double life
2978	ᾰ̓μφῐ́βῐον	αμφιβιον	2978	a-s---mfap	ἀμφίβιος	αμφιβιος	living a double life
2979	ᾰ̓μφῐ́βῐον	αμφιβιον	2979	a-s---nap	ἀμφίβιος	αμφιβιος	living a double life
2980	ᾰ̓μφῐβῐ́ω	αμφιβιω	2980	a-d---mfap	ἀμφίβιος	αμφιβιος	living a double life
2981	ᾰ̓μφῐβῐ́ω	αμφιβιω	2981	a-d---nap	ἀμφίβιος	αμφιβιος	living a double life
2982	ᾰ̓μφῐβῐ́ους	αμφιβιους	2982	a-p---mfap	ἀμφίβιος	αμφιβιος	living a double life
2983	ᾰ̓μφῐ́βῐᾰ	αμφιβια	2983	a-p---nap	ἀμφίβιος	αμφιβιος	living a double life
2984	ᾰ̓μφῐ́βῐε	αμφιβιε	2984	a-s---mfvp	ἀμφίβιος	αμφιβιος	living a double life
2985	ᾰ̓μφῐ́βῐον	αμφιβιον	2985	a-s---nvp	ἀμφίβιος	αμφιβιος	living a double life
2986	ᾰ̓μφῐβῐ́ω	αμφιβιω	2986	a-d---mfvp	ἀμφίβιος	αμφιβιος	living a double life
2987	ᾰ̓μφῐβῐ́ω	αμφιβιω	2987	a-d---nvp	ἀμφίβιος	αμφιβιος	living a double life
2988	ᾰ̓μφῐ́βῐοι	αμφιβιοι	2988	a-p---mfvp	ἀμφίβιος	αμφιβιος	living a double life
2989	ᾰ̓μφῐ́βῐᾰ	αμφιβια	2989	a-p---nvp	ἀμφίβιος	αμφιβιος	living a double life
2990	ὀξῠόεντος	οξυοεντος	2990	a-s---mgp	ὀξυόεις	οξυοεις	sharp-pointed
2991	ὀξῠοέσσης	οξυοεσσης	2991	a-s---fgp	ὀξυόεις	οξυοεις	sharp-pointed
2992	ὀξῠόεντος	οξυοεντος	2992	a-s---ngp	ὀξυόεις	οξυοεις	sharp-pointed
2993	ὀξῠοέντοιῐν	οξυοεντοιιν	2993	a-d---mgp	ὀξυόεις	οξυοεις	sharp-pointed
2994	ὀξῠοέσσαιν	οξυοεσσαιν	2994	a-d---fgp	ὀξυόεις	οξυοεις	sharp-pointed
2995	ὀξῠοέντοιῐν	οξυοεντοιιν	2995	a-d---ngp	ὀξυόεις	οξυοεις	sharp-pointed
2996	ὀξῠοέντων	οξυοεντων	2996	a-p---mgp	ὀξυόεις	οξυοεις	sharp-pointed
2997	ὀξῠοεσσᾱ́ων	οξυοεσσαων	2997	a-p---fgp	ὀξυόεις	οξυοεις	sharp-pointed
2998	ὀξῠοέντων	οξυοεντων	2998	a-p---ngp	ὀξυόεις	οξυοεις	sharp-pointed
2999	ὀξῠόεντῐ	οξυοεντι	2999	a-s---mdp	ὀξυόεις	οξυοεις	sharp-pointed
3000	ὀξῠοέσσῃ	οξυοεσση	3000	a-s---fdp	ὀξυόεις	οξυοεις	sharp-pointed
3001	ὀξῠόεντῐ	οξυοεντι	3001	a-s---ndp	ὀξυόεις	οξυοεις	sharp-pointed
3002	ὀξῠοέντοιῐν	οξυοεντοιιν	3002	a-d---mdp	ὀξυόεις	οξυοεις	sharp-pointed
3003	ὀξῠοέσσαιν	οξυοεσσαιν	3003	a-d---fdp	ὀξυόεις	οξυοεις	sharp-pointed
3004	ὀξῠοέντοιῐν	οξυοεντοιιν	3004	a-d---ndp	ὀξυόεις	οξυοεις	sharp-pointed
3005	ὀξῠόεισῐ	οξυοεισι	3005	a-p---mdp	ὀξυόεις	οξυοεις	sharp-pointed
3006	ὀξῠοέσσῃσῐ	οξυοεσσησι	3006	a-p---fdp	ὀξυόεις	οξυοεις	sharp-pointed
3007	ὀξῠόεισῐ	οξυοεισι	3007	a-p---ndp	ὀξυόεις	οξυοεις	sharp-pointed
3008	ὀξῠόεντᾰ	οξυοεντα	3008	a-s---map	ὀξυόεις	οξυοεις	sharp-pointed
3009	ὀξῠόεσσᾰν	οξυοεσσαν	3009	a-s---fap	ὀξυόεις	οξυοεις	sharp-pointed
3010	ὀξῠόεν	οξυοεν	3010	a-s---nap	ὀξυόεις	οξυοεις	sharp-pointed
3011	ὀξῠόεντε	οξυοεντε	3011	a-d---map	ὀξυόεις	οξυοεις	sharp-pointed
3012	ὀξῠοέσσᾱ	οξυοεσσα	3012	a-d---fap	ὀξυόεις	οξυοεις	sharp-pointed
3013	ὀξῠόεντε	οξυοεντε	3013	a-d---nap	ὀξυόεις	οξυοεις	sharp-pointed
3014	ὀξῠόεντᾰς	οξυοεντας	3014	a-p---map	ὀξυόεις	οξυοεις	sharp-pointed
3015	ὀξῠοέσσᾱς	οξυοεσσας	3015	a-p---fap	ὀξυόεις	οξυοεις	sharp-pointed
3016	ὀξῠόεντᾰ	οξυοεντα	3016	a-p---nap	ὀξυόεις	οξυοεις	sharp-pointed
3017	ὀξῠόεν	οξυοεν	3017	a-s---mvp	ὀξυόεις	οξυοεις	sharp-pointed
3018	ὀξῠόεσσᾰ	οξυοεσσα	3018	a-s---fvp	ὀξυόεις	οξυοεις	sharp-pointed
3019	ὀξῠόεν	οξυοεν	3019	a-s---nvp	ὀξυόεις	οξυοεις	sharp-pointed
3020	ὀξῠόεντε	οξυοεντε	3020	a-d---mvp	ὀξυόεις	οξυοεις	sharp-pointed
3021	ὀξῠοέσσᾱ	οξυοεσσα	3021	a-d---fvp	ὀξυόεις	οξυοεις	sharp-pointed
3022	ὀξῠόεντε	οξυοεντε	3022	a-d---nvp	ὀξυόεις	οξυοεις	sharp-pointed
3023	ὀξῠόεντες	οξυοεντες	3023	a-p---mvp	ὀξυόεις	οξυοεις	sharp-pointed
3024	ὀξῠόεσσαι	οξυοεσσαι	3024	a-p---fvp	ὀξυόεις	οξυοεις	sharp-pointed
3025	ὀξῠόεντᾰ	οξυοεντα	3025	a-p---nvp	ὀξυόεις	οξυοεις	sharp-pointed
3026	ὁ κλῠστήρ	ο κλυστηρ	3026	n-s----n-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3027	τὼ κλῠστῆρε	τω κλυστηρε	3027	n-d----n-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3028	οἱ κλῠστῆρες	οι κλυστηρες	3028	n-p----n-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3029	τοῦ κλῠστῆρος	του κλυστηρος	3029	n-s----g-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3030	τοῖν κλῠστήροιν	τοιν κλυστηροιν	3030	n-d----g-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3031	τῶν κλῠστήρων	των κλυστηρων	3031	n-p----g-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3032	τῷ κλῠστῆρῐ	τω κλυστηρι	3032	n-s----d-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3033	τοῖν κλῠστήροιν	τοιν κλυστηροιν	3033	n-d----d-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3034	τοῖς κλῠστῆρσῐ	τοις κλυστηρσι	3034	n-p----d-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3035	τὸν κλῠστῆρᾰ	τον κλυστηρα	3035	n-s----a-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
3036	τὼ κλῠστῆρε	τω κλυστηρε	3036	n-d----a-	κλυστήρ	κλυστηρ	a clyster-pipe, syringe
