,sequence,translation,sentiment,score
9676,πωλευσις,horsebreaking,Disgust,0.9999676942825317
9677,πωλησις,"a selling, sale",Disgust,0.9999474287033081
9678,πωλα,"a seller, dealer",Disgust,0.9999607801437378
9679,πωλητηριον,"a place where wares are sold, an auction-room, shop",Disgust,0.9998146891593933
9680,πωλητης,one who sells;,Disgust,0.999967098236084
9681,πωλιον,a pony,Disgust,0.9999649524688721
9682,πωλοδαμνης,a horsebreaker,Disgust,0.9999096393585205
9683,πωλος,"a foal, young horse",Disgust,0.9933992624282837
9684,πωμ,"a lid, cover",Disgust,0.9818815588951111
9685,πωμ,"a drink, a draught",Disgust,0.9818815588951111
9686,πωρος,"tufa, a porous stone;",Fear,0.9727741479873657
9687,πωρωσις,petrifaction,Disgust,0.9999512434005737
9688,πωτημα,,Disgust,0.9999377727508545
9689,πωυ,a flock,Surprise,0.9998660087585449
9690,ραβδιον,"a little rod, a wand",Disgust,0.9964140057563782
9691,ραβδομᾰχια,a fighting with a staff,Fear,0.9999771118164062
9692,ραβδος,"a rod, wand, stick, switch",Disgust,0.9999573230743408
9693,ραβδουχια,the fasces,Disgust,0.9999620914459229
9694,ραβδουχος,one who carries a rod,Disgust,0.9999666213989258
9695,ραβδωσις,the fluting,Fear,0.9999215602874756
9696,ρᾰγας,"a rent, chink",Disgust,0.9997584223747253
9697,ραδινακη,a black strong smelling petroleum,Disgust,0.9998026490211487
9698,ραδιουργημα,"a reckless act, crime",Disgust,0.9999315738677979
9699,ραδιουργια,"ease in doing, facility",Disgust,0.9999555349349976
9700,ρᾰθαμιγξ,a drop,Disgust,0.9999685287475586
9701,ραθυμιη,"easiness of temper, a taking things easily",Fear,0.9998365640640259
9702,ραιστηρ,a hammer,Fear,0.9999880790710449
9703,ρακιον,a rag,Joy,0.9992349147796631
9704,ρᾰκιοσυρραπταδης,a rag-stitcher,Disgust,0.9999678134918213
9705,ρᾰκος,"a ragged garment, a rag",Surprise,0.9823227524757385
9706,ρᾰκωμα,rags,Disgust,0.9999490976333618
9707,ραμφος,"a beak, bill, neb",Fear,0.9922829270362854
9708,ρᾰνις,a drop,Disgust,0.9999619722366333
9709,ραντισμος,a sprinkling,Joy,0.9999698400497437
9710,ρωξ,a grape,Disgust,0.9999371767044067
9711,ραπισμα,"a stroke, a slap on the face",Disgust,0.9999631643295288
9712,ρᾰπις,,Disgust,0.9999688863754272
9713,ραριον,of Rarus,Joy,0.9971613883972168
9714,ραρος,Raros,Surprise,0.998353123664856
9715,ρηστωνη,easiness,Disgust,0.9999133348464966
9716,ρᾰφᾰνη,the radish,Joy,0.999969482421875
9717,ρᾰφευς,"a stitcher, patcher",Fear,0.9992902278900146
9718,ρᾰφη,a seam,Fear,0.8431480526924133
9719,ρᾰπις,a needle,Disgust,0.9999688863754272
9720,ρηχιη,the sea breaking on the shore,Fear,0.9999878406524658
9721,ρᾰχις,"the lower part of the back, the chine",Disgust,0.9997343420982361
9722,ρᾱχος,"a thorn-bush, briar",Joy,0.9994869232177734
9723,ραψωδια,recitation of epic poetry,Joy,0.9998761415481567
9724,ραψωδος,one who stitches,Joy,0.9999662637710571
9725,ρεη,Rhea,Joy,0.9999704360961914
9726,ρεθος,a limb,Joy,0.9999650716781616
9727,ρειθρον,"that which flows, a river, stream",Joy,0.9991973042488098
9728,ρεκτηρ,"a worker, doer",Joy,0.9998341798782349
9729,ρεκτης,active,Disgust,0.9999690055847168
9730,ρεος,a stream,Joy,0.999967098236084
9731,ρευμα,"that which flows, a flow, stream, current",Joy,0.9997828602790833
9732,ρευμᾰτιον,a rivulet,Fear,0.9999467134475708
9733,ρηγμα,"a breakage, fracture",Fear,0.9999850988388062
9734,ρηγμῑς,"the sea breaking on the beach, the line of breakers, surf",Fear,0.9999884366989136
9735,ρηγος,"a rug, blanket",Fear,0.9999876022338867
9736,ρημ,that which is said,Fear,0.9999860525131226
9737,ρηματιον,"a pet phrase, phrasicle",Sadness,0.9494028091430664
9738,ρηνοφορευς,clad in sheepskin,Fear,0.9999868869781494
9739,ρην,,Fear,0.9999864101409912
9740,ρηξηνοριη,might to break through armed ranks,Fear,0.9999512434005737
9741,ρηξηνωρ,breaking through armed ranks,Fear,0.9974378347396851
9742,ρηξις,"a breaking, bursting",Disgust,0.9975671768188477
9743,ρησις,"a saying, speaking, speech",Fear,0.9999463558197021
9744,ρητηρ,a speaker,Joy,0.999925971031189
9745,ρητορεια,"skill in public speaking, eloquence, oratory, rhetoric",Disgust,0.9999674558639526
9746,ρητρη,"a verbal agreement, bargain, covenant",Fear,0.9995120763778687
9747,ρητωρ,"a public speaker, pleader",Fear,0.9999313354492188
9748,ρῑγομαχης,fighting with cold,Fear,0.9999769926071167
9749,ριγος,"frost, cold",Sadness,0.8689993619918823
9750,ριζη,a root,Fear,0.9991150498390198
9751,ριζιον,a little root,Fear,0.9995604157447815
9752,ριζοτομος,one who cuts roots,Disgust,0.9999507665634155
9753,ριζωμ,a root,Joy,0.9999690055847168
9754,ριζωσις,"a taking root, beginning life",Disgust,0.9999644756317139
9755,ρῑνηλατης,one who tracks by scent,Disgust,0.9995562434196472
9756,ρῑνη,a file,Fear,0.9972448348999023
9757,ρῑνοκερως,the rhinoceros,Disgust,0.9999662637710571
9758,ρῑνον,a hide,Fear,0.9999750852584839
9759,ρῑνος,the skin,Fear,0.9999812841415405
9760,ρῑνουχος,a sewer,Fear,0.9999803304672241
9761,ριον,any jutting part,Joy,0.9999234676361084
9762,ρῑπη,the swing,Fear,0.9999877214431763
9763,ρῑπις,a fan for raising the fire,Fear,0.9999881982803345
9764,ρῑς,the nose,Disgust,0.9999690055847168
9765,ρῑψασπις,"throwing away his shield in battle, a recreant",Disgust,0.9999090433120728
9766,ριψις,"a throwing, casting, hurling",Disgust,0.9999698400497437
9767,ριψ,"plaited work, wicker-work, a mat",Fear,0.9999874830245972
9768,ροη,a pomegranate-tree,Joy,0.9999643564224243
9769,ροδανη,the woof,Joy,0.9999666213989258
9770,ροδη,"a rose-tree, rose-bush",Joy,0.9991793036460876
9771,ροδομηλον,a rose-apple,Joy,0.9999685287475586
9772,ροδον,the rose,Joy,0.9999600648880005
9773,ροδος,Rhodes,Joy,0.9999659061431885
9774,ροδοχρως,,Joy,0.999512791633606
9775,ροδωνιᾱ,"a rose-bed, garden of roses",Disgust,0.9998961687088013
9776,ροη,"a river, stream, flood",Joy,0.9999643564224243
9777,ροθιας,dashing,Disgust,0.9999508857727051
9778,ροθος,"a rushing noise, dash of waves",Joy,0.9995948672294617
9779,ροιη,mulberry.,Fear,0.9996902942657471
9780,ροιβδησις,"a whistling, piping",Joy,0.9999363422393799
9781,ροιβδος,any rushing noise,Joy,0.9999709129333496
9782,ροιζημα,"a rushing, whirring noise",Disgust,0.9596912860870361
9783,ροιζος,the whistling,Fear,0.9999794960021973
9784,ρυμβος,a spinning-top,Fear,0.9488036036491394
9785,ρομφαια,"a large sword, scymitar",Fear,0.9999796152114868
9786,ρους,"a stream, flow, current",Disgust,0.9999115467071533
9787,ροπᾰλον,"a club, cudgel",Fear,0.9999871253967285
9788,ροπη,"inclination downwards, the sinking of the scale",Fear,0.9807619452476501
9789,ροπτρον,the wood in a mouse-trap,Joy,0.9339398145675659
9790,ροχθος,a roaring,Fear,0.9999836683273315
9791,ρυαξ,"a rushing stream, a torrent",Disgust,0.9999469518661499
9792,ρυγχιον,,Disgust,0.9999680519104004
9793,ρυγχος,"a snout, muzzle",Disgust,0.9999512434005737
9794,ρυσμος,"measured motion, time, rhythm",Joy,0.9670347571372986
9795,ρῠκανη,a plane,Joy,0.9908977150917053
9796,ρυμα,that which is drawn,Disgust,0.9995613694190979
9797,ρυμα,"the force, swing, rush",Disgust,0.9995613694190979
9798,ρυμμα,"anything for washing, soap",Disgust,0.9999642372131348
9799,ρῡμος,the pole of a carriage,Sadness,0.9646353721618652
9800,ρῠπᾰρια,"dirt, filth: sordidness",Disgust,0.9999706745147705
9801,ρῠπος,"dirt, filth, dirtiness, uncleanness",Disgust,0.9999631643295288
9802,ρυσιον,that which is dragged away,Joy,0.9999593496322632
9803,ρῡσιπολις,saving the city,Joy,0.9999681711196899
9804,ρῠσις,"a flowing, flow",Joy,0.9999538660049438
9805,ρῡσοτης,"wrinkledness, wrinkles",Joy,0.9998878240585327
9806,ρυστακτυς,"a dragging about, maltreatment",Disgust,0.9999665021896362
9807,ρῡτᾰγωγευς,the rope of a horse's halter,Fear,0.5590909719467163
9808,ρῡτηρ,one who draws,Fear,0.5398001074790955
9809,ρῠτις,a fold,Joy,0.7922401428222656
9810,ρῡτον,a rein,Joy,0.9999668598175049
9811,ρυτωρ,"a saviour, deliverer",Joy,0.9999669790267944
9812,ρωγας,ragged,Disgust,0.9999691247940063
9813,ρωθων,the nose,Disgust,0.990913987159729
9814,ρωμα,"bodily strength, strength, might",Joy,0.9999679327011108
9815,ρωξ,a cleft,Disgust,0.9999371767044067
9816,ρωπηια,"brushes, brushwood",Disgust,0.9999533891677856
9817,ρωπος,petty wares,Disgust,0.9999656677246094
9818,ρωχμος,a cleft,Disgust,0.9999300241470337
9819,ρωψ,"a shrub, bush",Fear,0.9999872446060181
9820,σᾰβαζιος,Bacchus,Joy,0.9994309544563293
9821,σᾰβακτης,"a shatterer, destroyer",Disgust,0.9999487400054932
9822,σαββᾰτισμος,a keeping of days of rest,Joy,0.9995428323745728
9823,σαββᾰτον,sabbath,Joy,0.907545268535614
9824,σαγαρις,a single edged axe,Fear,0.999988317489624
9825,σᾰγηνευς,one who fishes with a drag-net,Fear,0.9999878406524658
9826,σᾰγηνη,a large drag-net,Fear,0.9999884366989136
9827,σᾰγηνοβολος,"one who casts a drag-net, a fisherman",Fear,0.9999886751174927
9828,σᾰγη,"pack, baggage",Fear,0.9999884366989136
9829,σαγμα,covering: the covering of a shield,Fear,0.9999886751174927
9830,σαγος,a coarse cloak,Fear,0.9999886751174927
9831,σαδδουκαιοι,Sadducees,Disgust,0.9999681711196899
9832,σᾰκιον,a small bag,Disgust,0.9999686479568481
9833,σᾱκος,"a coarse hair-cloth, sackcloth",Disgust,0.9999538660049438
9834,σᾱκος,a shield,Disgust,0.9999538660049438
9835,σακτης,a sack,Disgust,0.9999691247940063
9836,σακτωρ,a packer,Disgust,0.9999643564224243
9837,σακχῠφαντης,"one who weaves sackcloth, a sailmaker",Disgust,0.9999665021896362
9838,σᾰλακων,a swaggerer,Joy,0.9659724235534668
9839,σᾰλᾰμῑνᾰφετης,betrayer of Salamis,Fear,0.9996503591537476
9840,σᾰλᾰμις,Salamis,Disgust,0.999954104423523
9841,σαλασσα,,Joy,0.9999692440032959
9842,σαλος,"any unsteady, tossing motion",Disgust,0.8469953536987305
9843,σαλπιγγολογχῠπηναδαι,lancer-whiskered-trumpeters,Fear,0.9755747318267822
9844,σαλπικτης,a trumpeter,Fear,0.9439530968666077
9845,σαλπιγξ,"a war-trumpet, trump",Fear,0.9999853372573853
9846,σαμαινα,a ship of Samian build,Disgust,0.9986780285835266
9847,σᾰμαρεια,Samaria,Disgust,0.9970861077308655
9848,σαμαρειτης,a Samaritan,Joy,0.9999657869338989
9849,σαμβᾰλον,,Disgust,0.9982445240020752
9850,σαμβυκη,a triangular musical instrument with four strings,Disgust,0.9999628067016602
9851,σαμβυκιστης,a player on the sambuca,Disgust,0.9999685287475586
9852,σαμη,,Joy,0.9999654293060303
9853,σᾰμοθρακη,Samothrace,Joy,0.9999631643295288
9854,σαμος,Samos,Joy,0.9999645948410034
9855,σαμφορα,a horse branded with the letter,Joy,0.9614160656929016
9856,σανδαλιον,,Disgust,0.9909310340881348
9857,σανδαλισκος,,Disgust,0.9999676942825317
9858,σανδᾰλον,a wooden sole,Disgust,0.9999476671218872
9859,σᾰνδᾰρακη,red,Disgust,0.999964714050293
9860,σανδαρακουργειον,a pit whence,Disgust,0.9999642372131348
9861,σανδυξ,a bright red colour,Disgust,0.9999680519104004
9862,σᾰνιδιον,a small trencher,Disgust,0.9999260902404785
9863,σᾰνιδωμα,"a planking, framework",Disgust,0.9964312314987183
9864,σᾰνις,"a board, plank",Disgust,0.9999662637710571
9865,σαπρια,,Disgust,0.9999691247940063
9866,σαπροτης,"rottenness, putridity",Disgust,0.9999686479568481
9867,σαπφειρος,the sapphire,Joy,0.9999696016311646
9868,σαπφω,Sapph..,Disgust,0.9999687671661377
9869,σαργανη,"a plait, braid",Disgust,0.9999550580978394
9870,σαρδιες,Sardes,Anger,0.9891568422317505
9871,σαρδιον,"the Sardian stone, carnelian",Anger,0.5302264094352722
9872,σαρδονιον,the rope sustaining the upper-edge of a hunting-net,Fear,0.9927243590354919
9873,σαρδονυξ,the sardonyx,Disgust,0.9934046864509583
9874,σαρδω,Sardinia,Fear,0.8304443359375
9875,σαρῑσα,the sarissa,Disgust,0.9998107552528381
9876,σαρξ,flesh,Disgust,0.9999619722366333
9877,σᾰρον,"a broom, besom",Disgust,0.9963527917861938
9878,σαρπηδων,,Disgust,0.999968409538269
9879,σᾰταν,Satan,Disgust,0.9999343156814575
9880,σᾰτινη,"a war-chariot, chariot, car",Anger,0.9931089878082275
9881,σατον,sextarii,Joy,0.9960595369338989
9882,σᾰτρᾰπηιη,"a satrapy, the office",Disgust,0.9999489784240723
9883,σᾰτρᾰπης,"a satrap, viceroy",Disgust,0.9999674558639526
9884,σατρα,gold,Disgust,0.9999423027038574
9885,σᾰτῠρισκος,,Disgust,0.9999692440032959
9886,τιτῠρος,a Satyr,Disgust,0.9989023208618164
9887,σαυνιον,a javelin,Disgust,0.9999560117721558
9888,σαυρη,a lizard,Disgust,0.999962568283081
9889,σαυροματης,a Sarmatian,Disgust,0.9999693632125854
9890,σαυρος,,Disgust,0.9999703168869019
9891,σαυρωτηρ,a spike at the butt-end,Disgust,0.9999265670776367
9892,σᾰφηγορις,speaking clearly,Joy,0.6884325742721558
9893,σᾰφηνεια,"distinctness, perspicuity",Trust,0.5728073120117188
9894,σαωτης,,Joy,0.9998593330383301
9895,σεβασμα,an object of awe,Joy,0.9999693632125854
9896,σεβας,"reverential awe, a feeling of awe",Joy,0.9999706745147705
9897,σεβαστιας,,Joy,0.9999294281005859
9898,σεβος,,Joy,0.9999679327011108
9899,σειληνος,Silenus,Fear,0.7065646648406982
9900,σειρη,"a cord, rope, string, band",Joy,0.9998194575309753
9901,σειρην,a Siren,Joy,0.9998805522918701
9902,σειριος,the scorcher,Joy,0.9961381554603577
9903,σειρις,,Joy,0.9999679327011108
9904,σειρομαστιξ,a knotted scourge,Disgust,0.999963641166687
9905,σεισαχθεια,a shaking off of burdens,Trust,0.9240252375602722
9906,σεισιχθων,earth-shaker,Disgust,0.9999631643295288
9907,σεισμᾰτιας,in the ruins caused by an earthquake,Disgust,0.999967098236084
9908,σεισμος,"a shaking, shock",Fear,0.9946962594985962
9909,σελᾰηγενετης,father of light,Fear,0.9999779462814331
9910,σελας,"a bright flame, blaze, light",Fear,0.9999837875366211
9911,σελευκις,"a cup, named after Seleucus",Fear,0.9999305009841919
9912,σεληναιη,,Fear,0.9999693632125854
